Segment,Sector,Issuer Name,ISIN,Sedol,Security Type,MiFIR Identifier,Currency,Trading Parameter Code,Price Tick Table ID,Country of Register,Mnemonic,Short Name,Long Name,EMS,Max Spread Floor,Max Spread Perc.,ADT / PTS (EU),ADT / PTS (UK),Issuer Version Start Date
STMM,F25F,TRITAX BIG BOX REIT PLC,GB00BG49KP99,BG49KP9,DE,SHRS,GBX,TP_13,TM_46,GB,BBOX,TRITAX BIG BOX,ORD 1P,15000,1,5,17611341,17890990,04/04/2018
STMM,F25F,IMI PLC,GB00BGLP8L22,BGLP8L2,DE,SHRS,GBX,TP_13,TM_46,GB,IMI,IMI,ORD 28 4/7P,2000,1,5,22692421,23060799,15/08/2017
STMM,F25F,POLYPIPE GROUP PLC,GB00BKRC5K31,BKRC5K3,DE,SHRS,GBX,TP_13,TM_45,GB,PLP,POLYPIPE GROUP,ORD GBP0.001,5000,1,5,3092600,3141689,03/01/2018
STMM,F25F,JPMORGAN AMERICAN IT PLC,GB00BKZGVH64,BKZGVH6,DE,SHRS,GBX,TP_13,TM_45,GB,JAM,JPMOR.AMER.,ORD 5P,3000,1,5,1991907,2023524,03/01/2018
STMM,F25F,AGGREKO PLC,GB00BK1PTB77,BK1PTB7,DE,SHRS,GBX,TP_13,TM_46,GB,AGK,AGGREKO,ORD 4 329/395P,2000,1,5,16051732,16306521,15/08/2017
STMM,F25F,FIDELITY EUROPEAN VALUES PLC,GB00BK1PKQ95,BK1PKQ9,DE,SHRS,GBX,TP_13,TM_45,GB,FEV,FID.EURO.VAL.,ORD 2.5P,5000,1,5,1812725,1841499,03/01/2018
STMM,F25F,HARBOURVEST GLOBAL PRIVATE EQUITY L,GG00BR30MJ80,BR30MJ8,DE,SHRS,GBX,TP_13,TM_45,GB,HVPE,HARBOURVEST,ORD NPV,1000,1,5,1833735,1862842,03/01/2018
STMM,F25F,INDIVIOR PLC,GB00BRS65X63,BRS65X6,DE,SHRS,GBX,TP_13,TM_46,GB,INDV,INDIVIOR,ORD USD0.10,15000,1,5,6511007,6614356,21/09/2020
STMM,F25F,ASSURA PLC,GB00BVGBWW93,BVGBWW9,DE,SHRS,GBX,TP_13,TM_45,GB,AGR,ASSURA,ORD 10P,30000,1,5,83584526,6766843,03/01/2018
STMM,F25F,JOHN LAING GROUP PLC,GB00BVC3CB83,BVC3CB8,DE,SHRS,GBX,TP_13,TM_46,GB,JLG,JOHN LAING G,ORD 10P,5000,1,5,5932780,6026950,10/04/2018
STMM,F25F,WIZZ AIR HOLDINGS PLC.,JE00BN574F90,BN574F9,IE,SHRS,GBX,TP_13,TM_46,JE,WIZZ,WIZZ AIR,ORD GBP0.0001,300,1,5,25775376,26184510,15/06/2018
STMM,F25F,COMPUTACENTER PLC,GB00BV9FP302,BV9FP30,DE,SHRS,GBX,TP_13,TM_46,GB,CCC,COMPUTACENTER,ORD 7 5/9P,1000,1,5,6612385,6706434,03/01/2018
STMM,F25F,SEQUOIA ECONOMIC INFRASTRUCTURE INC,GG00BV54HY67,BV54HY6,IE,SHRS,GBX,TP_13,TM_45,GG,SEQI,SEQUOIA ECO,ORD NPV,10000,1,5,3261064,3312827,31/01/2018
STMM,F25F,HISCOX LD,BMG4593F1389,BVZHXQ9,IE,SHRS,GBX,TP_13,TM_47,JE,HSX,HISCOX,ORD 6.5P (DI),1500,1,5,35911643,36481669,23/12/2019
STMM,F25F,SANNE GROUP PLC,JE00BVRZ8S85,BVRZ8S8,IE,SHRS,GBX,TP_13,TM_45,JE,SNN,SANNE GROUP,ORD GBP0.01,750,1,5,4180907,4247271,01/02/2018
STMM,F25F,ROTORK PLC,GB00BVFNZH21,BVFNZH2,DE,SHRS,GBX,TP_13,TM_46,GB,ROR,ROTORK,ORD 0.5P,7500,1,5,16976925,17246774,24/10/2017
STMM,F25F,DIRECT LINE INSURANCE GROUP PLC,GB00BY9D0Y18,BY9D0Y1,DE,SHRS,GBX,TP_13,TM_47,GB,DLG,DIRECT LINE,ORD 10 10/11P,5000,1,5,49307372,50090029,23/09/2019
STMM,F25F,HOMESERVE PLC,GB00BYYTFB60,BYYTFB6,DE,SHRS,GBX,TP_13,TM_46,GB,HSV,HOMESERVE,ORD 2 9/13P,1500,1,5,18113493,18520164,21/12/2020
STMM,F25F,IBSTOCK PLC,GB00BYXJC278,BYXJC27,DE,SHRS,GBX,TP_13,TM_46,GB,IBST,IBSTOCK,ORD 1P,2000,1,5,4851593,4935862,03/01/2018
STMM,F25F,SOFTCAT PLC,GB00BYZDVK82,BYZDVK8,DE,SHRS,GBX,TP_13,TM_46,GB,SCT,SOFTCAT,ORD Â£0.000,1000,1,5,8531097,8666560,12/04/2018
STMM,F25F,VIRGIN MONEY UK PLC,GB00BD6GN030,BD6GN03,DE,SHRS,GBX,TP_13,TM_47,GB,VMUK,VIRGIN MONEY UK,ORD GBP0.10,10000,1,5,17266317,17539738,31/10/2019
STMM,F25F,ASCENTIAL PLC,GB00BYM8GJ06,BYM8GJ0,DE,SHRS,GBX,TP_13,TM_46,GB,ASCL,ASCENTIAL,ORD 1P,5000,1,5,7520280,7639650,03/01/2018
STMM,F25F,COUNTRYSIDE PROPERTIES PLC,GB00BYPHNG03,BYPHNG0,DE,SHRS,GBX,TP_13,TM_46,GB,CSP,COUNTRYSIDE,ORD 1P,1500,1,5,7897286,8022647,03/01/2018
STMM,F25F,BEAZLEY PLC,GB00BYQ0JC66,BYQ0JC6,DE,SHRS,GBX,TP_13,TM_46,GB,BEZ,BEAZLEY,ORD 5P,3000,1,5,23713740,24078164,15/08/2017
STMM,F25F,DOMINO'S PIZZA GROUP PLC,GB00BYN59130,BYN5913,DE,SHRS,GBX,TP_13,TM_46,GB,DOM,DOMINO'S PIZZA,ORD  25/48P,5000,1,5,14618409,14790955,15/08/2017
STMM,F25F,VIETNAM ENTERPRISE INVESTMENTS LIMI,KYG9361H1092,BD9X204,DE,SHRS,GBX,TP_13,TM_45,GB,VEIL,VIETNAM ENT,ORD USD0.01 (DI),3000,1,5,2361764,2399683,03/01/2018
STMM,F25F,TBC BANK GROUP PLC,GB00BYT18307,BYT1830,DE,SHRS,GBX,TP_13,TM_45,GB,TBCG,TBC BANK GP,ORD GBP0.01,300,1,5,6561534,1630410,09/03/2018
STMM,F25F,CONVATEC GROUP PLC,GB00BD3VFW73,BD3VFW7,DE,SHRS,GBX,TP_13,TM_46,GB,CTEC,CONVATEC,ORD 10P,10000,1,5,29521487,29990083,17/05/2018
STMM,F25F,IWG PLC,JE00BYVQYS01,BYVQYS0,IE,SHRS,GBX,TP_13,TM_46,JE,IWG,IWG,ORD 1P,5000,1,5,29387187,29853651,15/08/2017
STMM,F25F,CLS HOLDINGS PLC,GB00BF044593,BF04459,DE,SHRS,GBX,TP_13,TM_45,GB,CLI,CLS HDGS,ORD 2.5P,2000,1,5,671260,681915,03/01/2018
STMM,F25F,RHI MAGNESITA N.V.,NL0012650360,BYZ2JR8,DE,SHRS,GBX,TP_13,TM_46,GB,RHIM,RHI MAGNESITA,ORD EUR1.00 (DI),300,1,5,15560393,11748271,03/01/2018
STMM,F25F,TI FLUID SYSTEMS PLC,GB00BYQB9V88,BYQB9V8,DE,SHRS,GBX,TP_13,TM_48,GB,TIFS,TI FLUID,ORD 1P,7500,1,5,0,0,03/01/2018
STMM,F25F,CONTOURGLOBAL PLC,GB00BF448H58,BF448H5,DE,SHRS,GBX,TP_13,TM_45,GB,GLO,CONTOURGLBL,ORD 1P,5000,1,5,1578648,1603720,19/03/2018
STMM,F25F,INTEGRAFIN HOLDINGS PLC,GB00BD45SH49,BD45SH4,DE,SHRS,GBX,TP_13,TM_45,GB,IHP,INTGRAFIN HLDG,ORD 1P,1000,1,5,3099640,3148837,18/06/2018
STMM,F25F,3I INFRASTRUCTURE PLC,JE00BF5FX167,BF5FX16,IE,SHRS,GBX,TP_13,TM_45,JE,3IN,3I INF. ORD,ORD NPV,7500,1,5,3713218,3772158,15/03/2018
STMM,F25F,GREAT PORTLAND ESTATES PLC,GB00BF5H9P87,BF5H9P8,DE,SHRS,GBX,TP_13,TM_47,GB,GPOR,GR.PORTLAND,ORD 15 5/19P,3000,1,5,20139821,20427054,27/03/2018
STMM,F25F,MERCANTILE INVESTMENT TST (THE) PLC,GB00BF4JDH58,BF4JDH5,DE,SHRS,GBX,TP_13,TM_45,GB,MRC,MERCANTILE INV.,ORD 2.5P,5000,1,5,3454700,3509536,25/05/2018
STMM,F25F,QUILTER PLC,GB00BDCXV269,BDCXV26,DE,SHRS,GBX,TP_13,TM_47,GB,QLT,QUILTER PLC,ORD GBP0.07,15000,1,5,12992102,13198327,28/06/2018
STMM,F25F,HICL INFRASTRUCTURE PLC,GB00BJLP1Y77,BJLP1Y7,DE,SHRS,GBX,TP_13,TM_45,GB,HICL,HICL INFRASTRU.,ORD 0.01P,10000,1,5,6784778,6928372,02/04/2019
STMM,F25F,SSP GROUP PLC,GB00BGBN7C04,BGBN7C0,DE,SHRS,GBX,TP_13,TM_46,GB,SSPG,SSP GRP,ORD 1 17/200P,3000,1,5,19312914,19636495,15/04/2019
STMM,F25F,REDROW PLC,GB00BG11K365,BG11K36,DE,SHRS,GBX,TP_13,TM_46,GB,RDW,REDROW,ORD 10.5P,3000,1,5,16030922,16291217,08/04/2019
STMM,F25F,MICRO FOCUS INTERNATIONAL PLC,GB00BJ1F4N75,BJ1F4N7,DE,SHRS,GBX,TP_13,TM_47,GB,MCRO,MICRO FOCUS,ORD 10P,1000,1,5,56510465,57840123,23/09/2019
STMM,F25F,MAN GROUP PLC,JE00BJ1DLW90,BJ1DLW9,IE,SHRS,GBX,TP_13,TM_47,JE,EMG,MAN GROUP,ORD USD0.0342857142,15000,1,5,17751627,17985202,03/06/2019
STMM,F25F,BMO GLOBAL SMALLER COMPANIES PLC,GB00BKLXD974,BKLXD97,DE,SHRS,GBX,TP_13,TM_45,GB,BGSC,BMO GLOBAL,ORD 2.5P,7500,1,5,1228896,1228896,31/10/2019
STMM,F25F,SIGNATURE AVIATION PLC,GB00BKDM7X41,BKDM7X4,DE,SHRS,GBX,TP_13,TM_47,GB,SIG,SIGNATURE AVIAT,ORD 37 17/84P,5000,1,5,22073002,22299273,25/11/2019
STMM,F25F,HAMMERSON PLC,GB00BK7YQK64,BK7YQK6,DE,SHRS,GBX,TP_13,TM_47,GB,HMSO,HAMMERSON,ORD 5P,15000,1,5,25400382,8605646,21/12/2020
STMM,F25F,OSB GROUP PLC,GB00BLDRH360,BLDRH36,DE,SHRS,GBX,TP_13,TM_46,GB,OSB,OSB GROUP,ORD 304P,5000,1,5,1988614,7622244,30/11/2020
STMM,F25F,JPMORGAN EMERGING MKTS INV TRST PLC,GB00BMXWN182,BMXWN18,DE,SHRS,GBX,TP_13,TM_45,GB,JMG,JPMORGAN EMERG,ORD 2.5P,20000,1,5,2068594,7173559,06/11/2020
STMM,F25F,CAIRN ENERGY PLC,GB00BN0SMB92,BN0SMB9,DE,SHRS,GBX,TP_13,TM_46,GB,CNE,CAIRN ENERGY,ORD 21/13P,7500,1,5,2076410,3000000,11/01/2021
STMM,F25F,TP ICAP GROUP PLC,JE00BMDZN391,BMDZN39,IE,SHRS,GBX,TP_13,TM_48,JE,TCAP,TP ICAP GRP.,ORD 25P,5000,1,5,0,0,26/02/2021
STMM,F25F,BANKERS INV TST PLC,GB00BN4NDR39,BN4NDR3,DE,SHRS,GBX,TP_13,TM_48,GB,BNKR,BANKERS INV.TST,ORD 2.5P,15000,1,5,0,0,01/03/2021
STMM,F25S,WETHERSPOON(J.D.) PLC,GB0001638955,0163895,DE,SHRS,GBX,TP_16,TM_46,GB,JDW,WETHERSPOON(JD),ORD 2P,1500,5,15,4773613,4849392,19/03/2020
STMM,F25S,FIRSTGROUP PLC,GB0003452173,0345217,DE,SHRS,GBX,TP_16,TM_46,GB,FGP,FIRSTGROUP,ORD 5P,20000,5,15,6493834,6596911,19/03/2020
STMM,F25S,TR PROPERTY INV TST PLC,GB0009064097,0906409,DE,SHRS,GBX,TP_16,TM_45,GB,TRY,TR PROP.INV.TST,ORD 25P,5000,5,15,2448457,2487322,19/03/2020
STMM,F25S,IMPAX ENVIRONMENTAL MARKETS PLC,GB0031232498,3123249,DE,SHRS,GBX,TP_16,TM_45,GB,IEM,IMPAX ENV.MKT,ORD 10P,1500,5,15,1770076,1798172,23/03/2020
STMM,F25S,PETROPAVLOVSK PLC,GB0031544546,3154454,DE,SHRS,GBX,TP_16,TM_45,GB,POG,PETROPAVLOVSK,ORD 1P,50000,5,15,1497330,1503272,23/03/2020
STMM,F25S,IP GROUP PLC,GB00B128J450,B128J45,DE,SHRS,GBX,TP_16,TM_45,GB,IPO,IP GROUP,ORD 2P,10000,5,15,2811288,2855912,19/03/2020
STMM,F25S,CINEWORLD GROUP PLC,GB00B15FWH70,B15FWH7,DE,SHRS,GBX,TP_16,TM_47,GB,CINE,CINEWORLD,ORD 1P,7500,5,15,38004988,38607831,19/03/2020
STMM,F25S,RANK GROUP PLC,GB00B1L5QH97,B1L5QH9,DE,SHRS,GBX,TP_16,TM_45,GB,RNK,RANK GRP.,ORD 13 8/9P,3000,5,15,776287,788738,19/03/2020
STMM,F25S,888 HOLDINGS PLC,GI000A0F6407,B0L4LM9,DE,SHRS,GBX,TP_16,TM_45,GB,888,888 HLDGS,ORD 0.5P,2000,5,15,2943168,2990419,22/06/2020
STMM,F25S,XP POWER LD,SG9999003735,B1RMWL0,IE,SHRS,GBX,TP_16,TM_44,JE,XPP,XP POWER,ORD 1P (DI),150,5,15,1161652,1180150,23/03/2020
STMM,F25S,CAPITA PLC,GB00B23K0M20,B23K0M2,DE,SHRS,GBX,TP_16,TM_47,GB,CPI,CAPITA GROUP,ORD 2.066666P,15000,5,15,27064236,27493828,19/03/2020
STMM,F25S,CHEMRING GROUP PLC,GB00B45C9X44,B45C9X4,DE,SHRS,GBX,TP_16,TM_45,GB,CHG,CHEMRING GRP.,ORD 1P,5000,5,15,2075469,2108427,23/03/2020
STMM,F25S,FDM GROUP (HOLDINGS) PLC,GB00BLWDVP51,BLWDVP5,DE,SHRS,GBX,TP_16,TM_45,GB,FDM,FDM GROUP HLDG,ORD 1P,1500,5,15,2557332,2597924,19/03/2020
STMM,F25S,TUI AG,DE000TUAG000,B11LJN4,DE,SHRS,GBX,TP_16,TM_47,GB,TUI,TUI AG,ORD REG SHS NPV (DI),2000,5,15,83423032,83091989,23/03/2020
STMM,F25S,BIFFA PLC,GB00BD8DR117,BD8DR11,DE,SHRS,GBX,TP_16,TM_45,GB,BIFF,BIFFA,ORD GBP0.01,10000,5,15,2097184,2098455,23/03/2020
STMM,F25S,CIVITAS SOCIAL HOUSING PLC,GB00BD8HBD32,BD8HBD3,DE,SHRS,GBX,TP_16,TM_45,GB,CSH,CIVITAS SOCIAL,ORD 1P,15000,5,15,4195685,4262283,22/06/2020
STMM,F25S,GAMESYS GROUP PLC,GB00BZ14BX56,BZ14BX5,DE,SHRS,GBX,TP_16,TM_45,GB,GYS,GAMESYS GROUP,ORD GBP0.10,2000,5,15,2438254,2477043,23/03/2020
STMM,F25S,ENERGEAN PLC,GB00BG12Y042,BG12Y04,DE,SHRS,GBX,TP_16,TM_48,GB,ENOG,ENERGEAN,ORD 1P,2000,5,15,0,0,18/12/2020
STMM,F25S,BAILLIE GIFFORD US GROWTH TRUST PLC,GB00BDFGHW41,BDFGHW4,DE,SHRS,GBX,TP_16,TM_44,GB,USA,BAILLIE GIFFORD,ORD GBP0.01,2000,5,15,754335,766309,21/09/2020
STMM,F25S,HIPGNOSIS SONGS FUND LD,GG00BFYT9H72,BFYT9H7,IE,SHRS,GBX,TP_16,TM_44,GG,SONG,HIPGNOSIS SONG.,ORD NPV,3000,5,15,1604894,1630369,23/03/2020
STMM,F25S,WITAN INV TST PLC,GB00BJTRSD38,BJTRSD3,DE,SHRS,GBX,TP_16,TM_45,GB,WTAN,WITAN INV TST,ORD 5P,10000,5,15,2778372,2778372,19/03/2020
STMM,F25S,CALISEN PLC,GB00BKX9C181,BKX9C18,DE,SHRS,GBX,TP_16,TM_47,GB,CLSN,CALISEN,ORD GBP0.01,3000,5,15,13770172,91800018,22/06/2020
STMM,F25T,AVON RUBBER PLC,GB0000667013,0066701,DE,SHRS,GBX,TP_14,TM_45,GB,AVON,AVON RBR.,ORD #1,500,3,10,1087526,1104789,02/03/2020
STMM,F25T,ELEMENTIS PLC,GB0002418548,0241854,DE,SHRS,GBX,TP_14,TM_46,GB,ELM,ELEMENTIS,ORD 5P,10000,3,10,5353458,5438434,21/12/2020
STMM,F25T,ICG ENTERPRISE TRUST PLC,GB0003292009,0329200,DE,SHRS,GBX,TP_14,TM_44,GB,ICGT,ICG ENT TRST,ORD 10P,500,3,10,953100,968229,31/10/2019
STMM,F25T,ALLIANZ TECHNOLOGY TRUST PLC,GB0003390720,0339072,DE,SHRS,GBX,TP_14,TM_45,GB,ATT,ALLIANZ TECH,ORD 25P,300,3,10,1312778,1333616,27/04/2020
STMM,F25T,SPIRENT COMMUNICATIONS PLC,GB0004726096,0472609,DE,SHRS,GBX,TP_14,TM_45,GB,SPT,SPIRENT,ORD 3 1/3P,7500,3,10,8009799,8136946,06/09/2018
STMM,F25T,BLACKROCK WORLD MINING TRUST PLC,GB0005774855,0577485,DE,SHRS,GBX,TP_14,TM_45,GB,BRWM,BLACKROCK WLD,ORD 5P,3000,3,10,1606824,1632329,06/12/2019
STMM,F25T,MURRAY INCOME TRUST PLC,GB0006111123,0611112,DE,SHRS,GBX,TP_14,TM_44,GB,MUT,MURRAY INC.TST.,ORD 25P,500,3,10,598909,608416,20/11/2020
STMM,F25T,BLACKROCK SMALLER COMPANIES TST PLC,GB0006436108,0643610,DE,SHRS,GBX,TP_14,TM_45,GB,BRSC,BLACKROCK SML,ORD 25P,750,3,10,1384540,1406516,08/08/2018
STMM,F25T,4IMPRINT GROUP PLC,GB0006640972,0664097,DE,SHRS,GBX,TP_14,TM_45,GB,FOUR,4IMPRINT GRP.,ORD 38 6/13P,300,3,10,1786171,1817173,24/06/2019
STMM,F25T,OXFORD INSTRUMENTS PLC,GB0006650450,0665045,DE,SHRS,GBX,TP_14,TM_45,GB,OXIG,OXFORD INSTRMNT,ORD 5P,750,3,10,1640987,1667086,01/07/2019
STMM,F25T,LIONTRUST ASSET MANAGEMENT PLC,GB0007388407,0738840,DE,SHRS,GBX,TP_14,TM_44,GB,LIO,LIONTRUST A.M.,ORD 1P,1000,3,10,1133138,1151125,22/06/2020
STMM,F25T,SCOTTISH AMERICAN INV CO PLC,GB0007873697,0787369,DE,SHRS,GBX,TP_14,TM_44,GB,SAIN,SCOT.AMER.INV.,ORD 25P,1000,3,10,0,672861,22/06/2020
STMM,F25T,MORGAN SINDALL GROUP PLC,GB0008085614,0808561,DE,SHRS,GBX,TP_14,TM_45,GB,MGNS,MORGN SINDL GRP,ORD 5P,1000,3,10,1185422,1204239,27/02/2020
STMM,F25T,HENDERSON SMALLER COS INV TST PLC,GB0009065060,0906506,DE,SHRS,GBX,TP_14,TM_45,GB,HSL,HEND.SMALL COS.,ORD 25P,500,3,10,1418434,1440949,07/10/2019
STMM,F25T,LAW DEBENTURE CORPORATION PLC,GB0031429219,3142921,DE,SHRS,GBX,TP_14,TM_45,GB,LWDB,LAW.DEB.CORP,ORD 5P,2000,3,10,1314976,1335849,01/04/2019
STMM,F25T,SCHRODER ORIENTAL INCOME FUND LD,GB00B0CRWN59,B0CRWN5,DE,SHRS,GBX,TP_14,TM_45,GB,SOI,SCHRODER ORIENT,ORD 1P,2000,3,10,1013600,1029689,17/09/2019
STMM,F25T,INVESTEC PLC,GB00B17BBQ50,B17BBQ5,DE,SHRS,GBX,TP_14,TM_47,GB,INVP,INVESTEC,ORD GBP0.0002,3000,3,10,22857845,23254250,16/03/2020
STMM,F25T,HILTON FOOD GROUP PLC,GB00B1V9NW54,B1V9NW5,DE,SHRS,GBX,TP_14,TM_45,GB,HFG,HILTON FOOD,ORD 10P,2000,3,10,909887,924330,29/06/2018
STMM,F25T,EASYJET PLC,GB00B7KR2P84,B7KR2P8,DE,SHRS,GBX,TP_14,TM_47,GB,EZJ,EASYJET,ORD 27 2/7P,1500,3,10,93994071,95486041,22/06/2020
STMM,F25T,PREMIER FOODS PLC,GB00B7N0K053,B7N0K05,DE,SHRS,GBX,TP_14,TM_45,GB,PFD,PREM FOODS,ORD 10P,15000,3,10,454849,462176,21/09/2020
STMM,F25T,GCP STUDENT LIVING PLC,GB00B8460Z43,B8460Z4,DE,SHRS,GBX,TP_14,TM_45,GB,DIGS,GCP STUDENT LIV,ORD 1P,10000,3,10,2475569,2525069,18/09/2019
STMM,F25T,PLUS500 LTD,IL0011284465,BBT3PS9,DE,SHRS,GBX,TP_14,TM_47,GB,PLUS,PLUS500,ORD ILS0.01 (DI),1500,3,10,20235949,20557155,24/09/2018
STMM,F25T,FORESIGHT SOLAR FUND LD,JE00BD3QJR55,BD3QJR5,IE,SHRS,GBX,TP_14,TM_44,JE,FSFL,FORESIGHT SOLAR,ORD NPV,3000,3,10,1472457,1495830,23/09/2019
STMM,F25T,AO WORLD PLC,GB00BJTNFH41,BJTNFH4,DE,SHRS,GBX,TP_14,TM_45,GB,AO.,AO WORLD,ORD 0.25P,7500,3,10,888302,902691,22/06/2020
STMM,F25T,PETS AT HOME GROUP PLC,GB00BJ62K685,BJ62K68,DE,SHRS,GBX,TP_14,TM_46,GB,PETS,PETS AT HOME,ORD 1P,5000,3,10,9220052,9366402,18/03/2019
STMM,F25T,JLEN ENVIRONMENTAL ASSETS GROUP LTD,GG00BJL5FH87,BJL5FH8,IE,SHRS,GBX,TP_14,TM_44,GG,JLEN,JLEN ENV,ORD NPV,3000,3,10,1662851,1689245,22/06/2020
STMM,F25T,NEXTENERGY SOLAR FUND LIMITED,GG00BJ0JVY01,BJ0JVY0,IE,SHRS,GBX,TP_14,TM_45,GG,NESF,NEXTENERGY SOL.,RED ORD NPV,3000,3,10,52644883,1462384,15/04/2019
STMM,F25T,ALTERNATIVE CREDIT INVESTMENTS PLC,GB00BLP57Y95,BLP57Y9,DE,SHRS,GBX,TP_14,TM_44,GB,ACI,ALT CREDIT INV,ORD GBP0.01,2000,3,10,2290211,2846837,20/10/2020
STMM,F25T,JPMORGAN EURO SMALL CO. TRUST PLC,GB00BMTS0Z37,BMTS0Z3,DE,SHRS,GBX,TP_14,TM_44,GB,JESC,JPMORG.EUR,ORD 5P,1000,3,10,1071011,1088011,21/09/2020
STMM,F25T,APAX GLOBAL ALPHA LIMITED,GG00BWWYMV85,BWWYMV8,IE,SHRS,GBX,TP_14,TM_45,GG,APAX,APAX GLB,ORD NPV,10000,3,10,460135,467439,24/12/2018
STMM,F25T,PURETECH HEALTH PLC,GB00BY2Z0H74,BY2Z0H7,DE,SHRS,GBX,TP_14,TM_45,GB,PRTC,PURETECH,ORD 1P,3000,3,10,610923,620616,19/08/2019
STMM,F25T,FIDELITY SPECIAL VALUES PLC,GB00BWXC7Y93,BWXC7Y9,DE,SHRS,GBX,TP_14,TM_45,GB,FSV,FID.SP.VAL.,ORD 5P,3000,3,10,1128170,1146078,30/05/2018
STMM,F25T,KAINOS GROUP PLC,GB00BZ0D6727,BZ0D672,DE,SHRS,GBX,TP_14,TM_45,GB,KNOS,KAINOS GROUP,ORD 0.5P,1000,3,10,1696760,1723692,24/06/2019
STMM,F25T,PRIMARY HEALTH PROPERTIES PLC,GB00BYRJ5J14,BYRJ5J1,DE,SHRS,GBX,TP_14,TM_45,GB,PHP,PRIMARY HEALTH,ORD 12.5P,10000,3,10,7626631,7747689,11/06/2018
STMM,F25T,CMC MARKETS PLC,GB00B14SKR37,B14SKR3,DE,SHRS,GBX,TP_14,TM_45,GB,CMCX,CMC MKTS,ORD 25P,5000,3,10,760774,772850,21/09/2020
STMM,F25T,VINACAPITAL VIETNAM OPP. FUND  LD,GG00BYXVT888,BYXVT88,IE,SHRS,GBX,TP_14,TM_45,GG,VOF,VINACAP VIET OP,ORD $0.01,5000,3,10,1572215,1578455,05/03/2018
STMM,F25T,BB HEALTHCARE TRUST PLC,GB00BZCNLL95,BZCNLL9,DE,SHRS,GBX,TP_14,TM_44,GB,BBH,BB HEALTHCARE,RED ORD 1P,3000,3,10,1476937,1500386,22/06/2020
STMM,F25T,FUTURE PLC,GB00BYZN9041,BYZN904,DE,SHRS,GBX,TP_14,TM_45,GB,FUTR,FUTURE,ORD 15P,1000,3,10,9516500,9667556,24/06/2019
STMM,F25T,DIVERSIFIED GAS & OIL PLC,GB00BYX7JT74,BYX7JT7,DE,SHRS,GBX,TP_14,TM_45,GB,DGOC,DIVERSIFIED GAS,ORD 1P,10000,3,10,4048435,4096406,21/09/2020
STMM,F25T,LXI REIT PLC,GB00BYQ46T41,BYQ46T4,DE,SHRS,GBX,TP_14,TM_45,GB,LXI,LXI REIT,ORD 1P,3000,3,10,2510839,2550346,23/12/2019
STMM,F25T,SIRIUS REAL ESTATE LD,GG00B1W3VF54,B1W3VF5,IE,SHRS,GBX,TP_14,TM_45,GG,SRE,SIRIUS R E.,ORD NPV,7500,3,10,1820056,1850705,23/09/2019
STMM,F25T,SABRE INSURANCE GROUP PLC,GB00BYWVDP49,BYWVDP4,DE,SHRS,GBX,TP_14,TM_45,GB,SBRE,SABRE INSUR,ORD GBP0.001P,7500,3,10,2054247,2086854,31/12/2018
STMM,F25T,JTC PLC,JE00BF4X3P53,BF4X3P5,IE,SHRS,GBX,TP_14,TM_44,JE,JTC,JTC PLC,ORD GBP0.01,1000,3,10,529606,538012,16/11/2020
STMM,F25T,VIVO ENERGY PLC,GB00BDGT2M75,BDGT2M7,DE,SHRS,GBX,TP_14,TM_45,GB,VVO,VIVO ENERGY,ORD USD0.50,15000,3,10,67221722,1066999,24/09/2018
STMM,F25T,BAILLIE GIFFORD SHIN NIPPON PLC,GB00BFXYH242,BFXYH24,DE,SHRS,GBX,TP_14,TM_45,GB,BGS,BAILL.G.SHIN.,ORD 2P,7500,3,10,1208506,1227689,06/11/2020
STMM,F25T,OXFORD BIOMEDICA PLC,GB00BDFBVT43,BDFBVT4,DE,SHRS,GBX,TP_14,TM_45,GB,OXB,OXFORD BIOMED.,ORD 50P,2000,3,10,2413745,2413745,22/06/2020
STMM,F25T,SMITHSON INVESTMENT TRUST PLC,GB00BGJWTR88,BGJWTR8,DE,SHRS,GBX,TP_14,TM_45,GB,SSON,SMITHSON INVEST,ORD 1P,1500,3,10,5486184,5573266,24/12/2018
STMM,F25T,AJ BELL PLC,GB00BFZNLB60,BFZNLB6,DE,SHRS,GBX,TP_14,TM_45,GB,AJB,AJ BELL,ORD GBP0.000125,1500,3,10,10352765,6244523,18/03/2019
STMM,F25T,EDINBURGH WORLDWIDE INV TRUST PLC,GB00BHSRZC82,BHSRZC8,DE,SHRS,GBX,TP_14,TM_45,GB,EWI,EDIN.WWIDE INV,ORD 1P,2000,3,10,1060198,1078321,07/05/2020
STMM,F25T,NETWORK INTERNATIONAL HOLDINGS PLC,GB00BH3VJ782,BH3VJ78,DE,SHRS,GBX,TP_14,TM_46,GB,NETW,NETWORK INTL,ORD 10P,2000,3,10,32087005,33341805,24/06/2019
STMM,F25T,HG CAPITAL TRUST PLC,GB00BJ0LT190,BJ0LT19,DE,SHRS,GBX,TP_14,TM_45,GB,HGT,HG CAPITAL,ORD 2.5P,5000,3,10,1840365,1598212,28/05/2019
STMM,F25T,WATCHES OF SWITZERLAND GROUP PLC,GB00BJDQQ870,BJDQQ87,DE,SHRS,GBX,TP_14,TM_45,GB,WOSG,WATCHES SWITZ,ORD GBP0.0125,1500,3,10,1860845,1898822,23/09/2019
